Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity,Problem_Type
ORD0062,CUS0020,ITE0022,1,1,SCE001,4,PR0004,2025-09-14 08:30:00,2025-09-14 08:40:00,4.0,PR0004,2025-09-14 08:30:00,2025-09-14 08:40:00,16,8,"Out of Order, Extra Steps, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,5,PR0005,2025-09-14 08:40:00,2025-09-14 08:50:00,5.0,PR0005,2025-09-14 08:40:00,2025-09-14 08:50:00,24,0,"Out of Order, Extra Steps, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,6,PR0006,2025-09-14 08:50:00,2025-09-14 09:00:00,6.0,PR0006,2025-09-14 08:50:00,2025-09-14 09:00:00,24,0,"Out of Order, Extra Steps, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,7,PR0007,2025-09-14 09:00:00,2025-09-14 09:10:00,7.0,PR0007,2025-09-14 09:00:00,2025-09-14 09:10:00,24,0,"Out of Order, Extra Steps, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,8,PR0008,2025-09-14 09:10:00,2025-09-14 09:20:00,10.0,PR0008,2025-09-14 09:30:00,2025-09-14 09:40:00,24,0,"Out of Order, Extra Steps, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,9,PR0009,2025-09-14 09:20:00,2025-09-14 09:30:00,2.0,PR0009,2025-09-14 08:10:00,2025-09-14 08:20:00,24,0,"Out of Order, Extra Steps, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,10,PR0010,2025-09-14 09:30:00,2025-09-14 09:40:00,12.0,PR0010,2025-09-14 09:50:00,2025-09-14 10:00:00,21,3,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,11,PR0011,2025-09-14 09:40:00,2025-09-14 09:50:00,13.0,PR0011,2025-09-14 10:00:00,2025-09-14 10:10:00,24,0,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0062,CUS0020,ITE0022,1,1,SCE001,12,PR0012,2025-09-14 09:50:00,2025-09-14 10:00:00,14.0,PR0012,2025-09-14 10:10:00,2025-09-14 10:20:00,15,9,"Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,1,PR0001,2025-09-15 08:00:00,2025-09-15 08:10:00,1.0,PR0001,2025-09-15 08:00:00,2025-09-15 08:10:00,24,0,Extra Steps
ORD0063,CUS0020,ITE0004,1,1,SCE001,2,PR0002,2025-09-15 08:10:00,2025-09-15 08:20:00,2.0,PR0002,2025-09-15 08:10:00,2025-09-15 08:20:00,24,0,Extra Steps
ORD0063,CUS0020,ITE0004,1,1,SCE001,3,PR0003,2025-09-15 08:20:00,2025-09-15 08:30:00,3.0,PR0003,2025-09-15 08:20:00,2025-09-15 08:30:00,24,0,Extra Steps
ORD0063,CUS0020,ITE0004,1,1,SCE001,4,PR0004,2025-09-15 08:30:00,2025-09-15 08:40:00,4.0,PR0004,2025-09-15 08:30:00,2025-09-15 08:40:00,24,0,Extra Steps
ORD0063,CUS0020,ITE0004,1,1,SCE001,5,PR0005,2025-09-15 08:40:00,2025-09-15 08:50:00,5.0,PR0005,2025-09-15 08:40:00,2025-09-15 08:50:00,24,0,Extra Steps
ORD0063,CUS0020,ITE0004,1,1,SCE001,6,PR0006,2025-09-15 08:50:00,2025-09-15 09:00:00,6.0,PR0006,2025-09-15 08:50:00,2025-09-15 09:00:00,21,3,"Extra Steps, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,7,PR0007,2025-09-15 09:00:00,2025-09-15 09:10:00,7.0,PR0007,2025-09-15 09:00:00,2025-09-15 09:10:00,24,0,"Extra Steps, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,8,PR0008,2025-09-15 09:10:00,2025-09-15 09:20:00,8.0,PR0008,2025-09-15 09:10:00,2025-09-15 09:20:00,24,0,"Extra Steps, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,9,PR0009,2025-09-15 09:20:00,2025-09-15 09:30:00,9.0,PR0009,2025-09-15 09:20:00,2025-09-15 09:30:00,24,0,"Extra Steps, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,10,PR0010,2025-09-15 09:30:00,2025-09-15 09:40:00,12.0,PR0010,2025-09-15 09:50:00,2025-09-15 10:00:00,19,5,"Extra Steps, Quantity Issue, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,11,PR0011,2025-09-15 09:40:00,2025-09-15 09:50:00,13.0,PR0011,2025-09-15 10:00:00,2025-09-15 10:10:00,24,0,"Extra Steps, Quantity Issue, Quantity Issue"
ORD0063,CUS0020,ITE0004,1,1,SCE001,12,PR0012,2025-09-15 09:50:00,2025-09-15 10:00:00,14.0,PR0012,2025-09-15 10:10:00,2025-09-15 10:20:00,24,0,"Extra Steps, Quantity Issue, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,1,PR0001,2025-09-16 08:00:00,2025-09-16 08:10:00,1.0,PR0001,2025-09-16 08:00:00,2025-09-16 08:10:00,24,0,"Missing Steps, Out of Order"
ORD0064,CUS0012,ITE0032,1,1,SCE001,2,PR0002,2025-09-16 08:10:00,2025-09-16 08:20:00,2.0,PR0002,2025-09-16 08:10:00,2025-09-16 08:20:00,24,0,"Missing Steps, Out of Order"
ORD0064,CUS0012,ITE0032,1,1,SCE001,3,PR0003,2025-09-16 08:20:00,2025-09-16 08:30:00,,,,,24,0,"Missing Steps, Out of Order"
ORD0064,CUS0012,ITE0032,1,1,SCE001,4,PR0004,2025-09-16 08:30:00,2025-09-16 08:40:00,3.0,PR0004,2025-09-16 08:20:00,2025-09-16 08:30:00,24,0,"Missing Steps, Out of Order"
ORD0064,CUS0012,ITE0032,1,1,SCE001,5,PR0005,2025-09-16 08:40:00,2025-09-16 08:50:00,6.0,PR0005,2025-09-16 08:50:00,2025-09-16 09:00:00,18,6,"Missing Steps, Out of Order, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,6,PR0006,2025-09-16 08:50:00,2025-09-16 09:00:00,5.0,PR0006,2025-09-16 08:40:00,2025-09-16 08:50:00,24,0,"Missing Steps, Out of Order, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,7,PR0007,2025-09-16 09:00:00,2025-09-16 09:10:00,4.0,PR0007,2025-09-16 08:30:00,2025-09-16 08:40:00,24,0,"Missing Steps, Out of Order, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,8,PR0008,2025-09-16 09:10:00,2025-09-16 09:20:00,7.0,PR0008,2025-09-16 09:00:00,2025-09-16 09:10:00,24,0,"Missing Steps, Out of Order, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,9,PR0009,2025-09-16 09:20:00,2025-09-16 09:30:00,8.0,PR0009,2025-09-16 09:10:00,2025-09-16 09:20:00,24,0,"Missing Steps, Out of Order, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,10,PR0010,2025-09-16 09:30:00,2025-09-16 09:40:00,9.0,PR0010,2025-09-16 09:20:00,2025-09-16 09:30:00,24,0,"Missing Steps, Out of Order, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,11,PR0011,2025-09-16 09:40:00,2025-09-16 09:50:00,10.0,PR0011,2025-09-16 09:30:00,2025-09-16 09:40:00,19,5,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue"
ORD0064,CUS0012,ITE0032,1,1,SCE001,12,PR0012,2025-09-16 09:50:00,2025-09-16 10:00:00,11.0,PR0012,2025-09-16 09:40:00,2025-09-16 09:50:00,22,2,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,1,PR0001,2025-09-17 08:00:00,2025-09-17 08:10:00,1.0,PR0001,2025-09-17 08:00:00,2025-09-17 08:10:00,24,0,Extra Steps
ORD0065,CUS0008,ITE0014,1,2,SCE002,2,PR0002,2025-09-17 08:10:00,2025-09-17 08:20:00,2.0,PR0002,2025-09-17 08:10:00,2025-09-17 08:20:00,24,0,Extra Steps
ORD0065,CUS0008,ITE0014,1,2,SCE002,3,PR0003,2025-09-17 08:20:00,2025-09-17 08:30:00,3.0,PR0003,2025-09-17 08:20:00,2025-09-17 08:30:00,24,0,Extra Steps
ORD0065,CUS0008,ITE0014,1,2,SCE002,4,PR0004,2025-09-17 08:30:00,2025-09-17 08:40:00,4.0,PR0004,2025-09-17 08:30:00,2025-09-17 08:40:00,24,0,Extra Steps
ORD0065,CUS0008,ITE0014,1,2,SCE002,5,PR0005,2025-09-17 08:40:00,2025-09-17 08:50:00,5.0,PR0005,2025-09-17 08:40:00,2025-09-17 08:50:00,19,5,"Extra Steps, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,6,PR0006,2025-09-17 08:50:00,2025-09-17 09:00:00,6.0,PR0006,2025-09-17 08:50:00,2025-09-17 09:00:00,24,0,"Extra Steps, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,7,PR0007,2025-09-17 09:00:00,2025-09-17 09:10:00,7.0,PR0007,2025-09-17 09:00:00,2025-09-17 09:10:00,24,0,"Extra Steps, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,8,PR0013,2025-09-17 09:10:00,2025-09-17 09:20:00,8.0,PR0013,2025-09-17 09:10:00,2025-09-17 09:20:00,24,0,"Extra Steps, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,9,PR0008,2025-09-17 09:20:00,2025-09-17 09:30:00,9.0,PR0008,2025-09-17 09:20:00,2025-09-17 09:30:00,22,2,"Extra Steps, Quantity Issue, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,10,PR0009,2025-09-17 09:30:00,2025-09-17 09:40:00,10.0,PR0009,2025-09-17 09:30:00,2025-09-17 09:40:00,16,8,"Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,11,PR0010,2025-09-17 09:40:00,2025-09-17 09:50:00,11.0,PR0010,2025-09-17 09:40:00,2025-09-17 09:50:00,24,0,"Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,12,PR0011,2025-09-17 09:50:00,2025-09-17 10:00:00,12.0,PR0011,2025-09-17 09:50:00,2025-09-17 10:00:00,24,0,"Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0065,CUS0008,ITE0014,1,2,SCE002,13,PR0012,2025-09-17 10:00:00,2025-09-17 10:10:00,13.0,PR0012,2025-09-17 10:00:00,2025-09-17 10:10:00,17,7,"Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0066,CUS0008,ITE0028,2,2,SCE005,1,PR0001,2025-09-18 08:00:00,2025-09-18 08:10:00,1.0,PR0001,2025-09-18 08:00:00,2025-09-18 08:10:00,24,0,Missing Steps
ORD0066,CUS0008,ITE0028,2,2,SCE005,2,PR0003,2025-09-18 08:10:00,2025-09-18 08:20:00,2.0,PR0003,2025-09-18 08:10:00,2025-09-18 08:20:00,24,0,Missing Steps
ORD0066,CUS0008,ITE0028,2,2,SCE005,3,PR0004,2025-09-18 08:20:00,2025-09-18 08:30:00,3.0,PR0004,2025-09-18 08:20:00,2025-09-18 08:30:00,24,0,Missing Steps
ORD0066,CUS0008,ITE0028,2,2,SCE005,4,PR0014,2025-09-18 08:30:00,2025-09-18 08:40:00,4.0,PR0014,2025-09-18 08:30:00,2025-09-18 08:40:00,24,0,Missing Steps
ORD0066,CUS0008,ITE0028,2,2,SCE005,5,PR0012,2025-09-18 08:40:00,2025-09-18 08:50:00,5.0,PR0012,2025-09-18 08:40:00,2025-09-18 08:50:00,24,0,Missing Steps
ORD0066,CUS0008,ITE0028,2,2,SCE005,6,PR0006,2025-09-18 08:50:00,2025-09-18 09:00:00,,,,,24,0,Missing Steps
ORD0067,CUS0008,ITE0035,1,1,SCE001,1,PR0001,2025-09-19 08:00:00,2025-09-19 08:10:00,1.0,PR0001,2025-09-19 08:00:00,2025-09-19 08:10:00,24,0,Missing Steps
ORD0067,CUS0008,ITE0035,1,1,SCE001,2,PR0002,2025-09-19 08:10:00,2025-09-19 08:20:00,2.0,PR0002,2025-09-19 08:10:00,2025-09-19 08:20:00,15,9,"Missing Steps, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,3,PR0003,2025-09-19 08:20:00,2025-09-19 08:30:00,3.0,PR0003,2025-09-19 08:20:00,2025-09-19 08:30:00,24,0,"Missing Steps, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,4,PR0004,2025-09-19 08:30:00,2025-09-19 08:40:00,4.0,PR0004,2025-09-19 08:30:00,2025-09-19 08:40:00,24,0,"Missing Steps, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,5,PR0005,2025-09-19 08:40:00,2025-09-19 08:50:00,,,,,24,0,"Missing Steps, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,6,PR0006,2025-09-19 08:50:00,2025-09-19 09:00:00,5.0,PR0006,2025-09-19 08:40:00,2025-09-19 08:50:00,24,0,"Missing Steps, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,7,PR0007,2025-09-19 09:00:00,2025-09-19 09:10:00,6.0,PR0007,2025-09-19 08:50:00,2025-09-19 09:00:00,24,0,"Missing Steps, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,8,PR0008,2025-09-19 09:10:00,2025-09-19 09:20:00,7.0,PR0008,2025-09-19 09:00:00,2025-09-19 09:10:00,20,4,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,9,PR0009,2025-09-19 09:20:00,2025-09-19 09:30:00,8.0,PR0009,2025-09-19 09:10:00,2025-09-19 09:20:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,10,PR0010,2025-09-19 09:30:00,2025-09-19 09:40:00,9.0,PR0010,2025-09-19 09:20:00,2025-09-19 09:30:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,11,PR0011,2025-09-19 09:40:00,2025-09-19 09:50:00,10.0,PR0011,2025-09-19 09:30:00,2025-09-19 09:40:00,18,6,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0067,CUS0008,ITE0035,1,1,SCE001,12,PR0012,2025-09-19 09:50:00,2025-09-19 10:00:00,11.0,PR0012,2025-09-19 09:40:00,2025-09-19 09:50:00,17,7,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,1,PR0001,2025-09-20 08:00:00,2025-09-20 08:10:00,1.0,PR0001,2025-09-20 08:00:00,2025-09-20 08:10:00,24,0,"Missing Steps, Extra Steps"
ORD0068,CUS0004,ITE0018,1,2,SCE002,2,PR0002,2025-09-20 08:10:00,2025-09-20 08:20:00,2.0,PR0002,2025-09-20 08:10:00,2025-09-20 08:20:00,23,1,"Missing Steps, Extra Steps, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,3,PR0003,2025-09-20 08:20:00,2025-09-20 08:30:00,3.0,PR0003,2025-09-20 08:20:00,2025-09-20 08:30:00,24,0,"Missing Steps, Extra Steps, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,4,PR0004,2025-09-20 08:30:00,2025-09-20 08:40:00,4.0,PR0004,2025-09-20 08:30:00,2025-09-20 08:40:00,24,0,"Missing Steps, Extra Steps, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,5,PR0005,2025-09-20 08:40:00,2025-09-20 08:50:00,5.0,PR0005,2025-09-20 08:40:00,2025-09-20 08:50:00,24,0,"Missing Steps, Extra Steps, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,6,PR0006,2025-09-20 08:50:00,2025-09-20 09:00:00,8.0,PR0006,2025-09-20 09:10:00,2025-09-20 09:20:00,24,0,"Missing Steps, Extra Steps, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,7,PR0007,2025-09-20 09:00:00,2025-09-20 09:10:00,9.0,PR0007,2025-09-20 09:20:00,2025-09-20 09:30:00,24,0,"Missing Steps, Extra Steps, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,8,PR0013,2025-09-20 09:10:00,2025-09-20 09:20:00,10.0,PR0013,2025-09-20 09:30:00,2025-09-20 09:40:00,16,8,"Missing Steps, Extra Steps, Quantity Issue, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,9,PR0008,2025-09-20 09:20:00,2025-09-20 09:30:00,11.0,PR0008,2025-09-20 09:40:00,2025-09-20 09:50:00,24,0,"Missing Steps, Extra Steps, Quantity Issue, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,10,PR0009,2025-09-20 09:30:00,2025-09-20 09:40:00,12.0,PR0009,2025-09-20 09:50:00,2025-09-20 10:00:00,19,5,"Missing Steps, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,11,PR0010,2025-09-20 09:40:00,2025-09-20 09:50:00,13.0,PR0010,2025-09-20 10:00:00,2025-09-20 10:10:00,24,0,"Missing Steps, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,12,PR0011,2025-09-20 09:50:00,2025-09-20 10:00:00,,,,,23,1,"Missing Steps, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0068,CUS0004,ITE0018,1,2,SCE002,13,PR0012,2025-09-20 10:00:00,2025-09-20 10:10:00,14.0,PR0012,2025-09-20 10:10:00,2025-09-20 10:20:00,24,0,"Missing Steps, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0069,CUS0001,ITE0033,1,2,SCE002,1,PR0001,2025-09-21 08:00:00,2025-09-21 08:10:00,1.0,PR0001,2025-09-21 08:00:00,2025-09-21 08:10:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,2,PR0002,2025-09-21 08:10:00,2025-09-21 08:20:00,2.0,PR0002,2025-09-21 08:10:00,2025-09-21 08:20:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,3,PR0003,2025-09-21 08:20:00,2025-09-21 08:30:00,3.0,PR0003,2025-09-21 08:20:00,2025-09-21 08:30:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,4,PR0004,2025-09-21 08:30:00,2025-09-21 08:40:00,4.0,PR0004,2025-09-21 08:30:00,2025-09-21 08:40:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,5,PR0005,2025-09-21 08:40:00,2025-09-21 08:50:00,5.0,PR0005,2025-09-21 08:40:00,2025-09-21 08:50:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,6,PR0006,2025-09-21 08:50:00,2025-09-21 09:00:00,6.0,PR0006,2025-09-21 08:50:00,2025-09-21 09:00:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,7,PR0007,2025-09-21 09:00:00,2025-09-21 09:10:00,7.0,PR0007,2025-09-21 09:00:00,2025-09-21 09:10:00,24,0,None
ORD0069,CUS0001,ITE0033,1,2,SCE002,8,PR0013,2025-09-21 09:10:00,2025-09-21 09:20:00,8.0,PR0013,2025-09-21 09:10:00,2025-09-21 09:20:00,18,6,Quantity Issue
ORD0069,CUS0001,ITE0033,1,2,SCE002,9,PR0008,2025-09-21 09:20:00,2025-09-21 09:30:00,9.0,PR0008,2025-09-21 09:20:00,2025-09-21 09:30:00,24,0,Quantity Issue
ORD0069,CUS0001,ITE0033,1,2,SCE002,10,PR0009,2025-09-21 09:30:00,2025-09-21 09:40:00,10.0,PR0009,2025-09-21 09:30:00,2025-09-21 09:40:00,24,0,Quantity Issue
ORD0069,CUS0001,ITE0033,1,2,SCE002,11,PR0010,2025-09-21 09:40:00,2025-09-21 09:50:00,11.0,PR0010,2025-09-21 09:40:00,2025-09-21 09:50:00,24,0,Quantity Issue
ORD0069,CUS0001,ITE0033,1,2,SCE002,12,PR0011,2025-09-21 09:50:00,2025-09-21 10:00:00,12.0,PR0011,2025-09-21 09:50:00,2025-09-21 10:00:00,19,5,"Quantity Issue, Quantity Issue"
ORD0069,CUS0001,ITE0033,1,2,SCE002,13,PR0012,2025-09-21 10:00:00,2025-09-21 10:10:00,13.0,PR0012,2025-09-21 10:00:00,2025-09-21 10:10:00,19,5,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0070,CUS0008,ITE0043,2,2,SCE005,1,PR0001,2025-09-22 08:00:00,2025-09-22 08:10:00,1.0,PR0001,2025-09-22 08:00:00,2025-09-22 08:10:00,24,0,Missing Steps
ORD0070,CUS0008,ITE0043,2,2,SCE005,2,PR0003,2025-09-22 08:10:00,2025-09-22 08:20:00,2.0,PR0003,2025-09-22 08:10:00,2025-09-22 08:20:00,24,0,Missing Steps
ORD0070,CUS0008,ITE0043,2,2,SCE005,3,PR0004,2025-09-22 08:20:00,2025-09-22 08:30:00,,,,,24,0,Missing Steps
ORD0070,CUS0008,ITE0043,2,2,SCE005,4,PR0014,2025-09-22 08:30:00,2025-09-22 08:40:00,3.0,PR0014,2025-09-22 08:20:00,2025-09-22 08:30:00,24,0,Missing Steps
ORD0070,CUS0008,ITE0043,2,2,SCE005,5,PR0012,2025-09-22 08:40:00,2025-09-22 08:50:00,4.0,PR0012,2025-09-22 08:30:00,2025-09-22 08:40:00,24,0,Missing Steps
ORD0070,CUS0008,ITE0043,2,2,SCE005,6,PR0006,2025-09-22 08:50:00,2025-09-22 09:00:00,5.0,PR0006,2025-09-22 08:40:00,2025-09-22 08:50:00,24,0,Missing Steps
ORD0071,CUS0015,ITE0029,2,2,SCE005,1,PR0001,2025-09-23 08:00:00,2025-09-23 08:10:00,1.0,PR0001,2025-09-23 08:00:00,2025-09-23 08:10:00,24,0,None
ORD0071,CUS0015,ITE0029,2,2,SCE005,2,PR0003,2025-09-23 08:10:00,2025-09-23 08:20:00,2.0,PR0003,2025-09-23 08:10:00,2025-09-23 08:20:00,24,0,None
ORD0071,CUS0015,ITE0029,2,2,SCE005,3,PR0004,2025-09-23 08:20:00,2025-09-23 08:30:00,3.0,PR0004,2025-09-23 08:20:00,2025-09-23 08:30:00,24,0,None
ORD0071,CUS0015,ITE0029,2,2,SCE005,4,PR0014,2025-09-23 08:30:00,2025-09-23 08:40:00,4.0,PR0014,2025-09-23 08:30:00,2025-09-23 08:40:00,18,6,Quantity Issue
ORD0071,CUS0015,ITE0029,2,2,SCE005,5,PR0012,2025-09-23 08:40:00,2025-09-23 08:50:00,5.0,PR0012,2025-09-23 08:40:00,2025-09-23 08:50:00,24,0,Quantity Issue
ORD0071,CUS0015,ITE0029,2,2,SCE005,6,PR0006,2025-09-23 08:50:00,2025-09-23 09:00:00,6.0,PR0006,2025-09-23 08:50:00,2025-09-23 09:00:00,22,2,"Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,1,PR0001,2025-09-24 08:00:00,2025-09-24 08:10:00,1.0,PR0001,2025-09-24 08:00:00,2025-09-24 08:10:00,24,0,Duplicate Steps
ORD0072,CUS0012,ITE0049,2,2,SCE004,2,PR0002,2025-09-24 08:10:00,2025-09-24 08:20:00,2.0,PR0002,2025-09-24 08:10:00,2025-09-24 08:20:00,24,0,Duplicate Steps
ORD0072,CUS0012,ITE0049,2,2,SCE004,3,PR0003,2025-09-24 08:20:00,2025-09-24 08:30:00,3.0,PR0003,2025-09-24 08:20:00,2025-09-24 08:30:00,22,2,"Duplicate Steps, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,4,PR0004,2025-09-24 08:30:00,2025-09-24 08:40:00,4.0,PR0004,2025-09-24 08:30:00,2025-09-24 08:40:00,22,2,"Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,5,PR0005,2025-09-24 08:40:00,2025-09-24 08:50:00,5.0,PR0005,2025-09-24 08:40:00,2025-09-24 08:50:00,24,0,"Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,6,PR0014,2025-09-24 08:50:00,2025-09-24 09:00:00,6.0,PR0014,2025-09-24 08:50:00,2025-09-24 09:00:00,15,9,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,7,PR0006,2025-09-24 09:00:00,2025-09-24 09:10:00,7.0,PR0006,2025-09-24 09:00:00,2025-09-24 09:10:00,24,0,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,8,PR0007,2025-09-24 09:10:00,2025-09-24 09:20:00,8.0,PR0007,2025-09-24 09:10:00,2025-09-24 09:20:00,24,0,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,9,PR0008,2025-09-24 09:20:00,2025-09-24 09:30:00,9.0,PR0008,2025-09-24 09:20:00,2025-09-24 09:30:00,19,5,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,10,PR0013,2025-09-24 09:30:00,2025-09-24 09:40:00,10.0,PR0013,2025-09-24 09:30:00,2025-09-24 09:40:00,24,0,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,11,PR0009,2025-09-24 09:40:00,2025-09-24 09:50:00,11.0,PR0009,2025-09-24 09:40:00,2025-09-24 09:50:00,15,9,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,12,PR0010,2025-09-24 09:50:00,2025-09-24 10:00:00,12.0,PR0010,2025-09-24 09:50:00,2025-09-24 10:00:00,24,0,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,13,PR0011,2025-09-24 10:00:00,2025-09-24 10:10:00,13.0,PR0011,2025-09-24 10:00:00,2025-09-24 10:10:00,24,0,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0072,CUS0012,ITE0049,2,2,SCE004,14,PR0012,2025-09-24 10:10:00,2025-09-24 10:20:00,14.0,PR0012,2025-09-24 10:10:00,2025-09-24 10:20:00,19,5,"Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
